scenario,fraction,prep_minutes,fold,origin,target_time,source_start,tau,eligible_alert_order_for_source,destination_start,delta_per_interval,status,observed_production,source_weight,destination_weight,scenario_label,demand_scope
D,0.2,15,0,2021-05-07 07:15:00,2021-05-07 08:15:00,2021-05-07 08:00:00,176.5,1,2021-05-07 21:15:00,1.5685356980882594,applied,321.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 07:30:00,2021-05-07 08:30:00,2021-05-07 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 07:45:00,2021-05-07 08:45:00,2021-05-07 08:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 08:15:00,2021-05-07 09:15:00,2021-05-07 09:00:00,176.5,1,2021-05-07 21:15:00,3.689235053135937,applied,755.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 08:30:00,2021-05-07 09:30:00,2021-05-07 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 08:45:00,2021-05-07 09:45:00,2021-05-07 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 09:30:00,2021-05-07 10:30:00,2021-05-07 10:00:00,176.5,1,2021-05-07 21:15:00,6.420734913669698,applied,1314.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 09:45:00,2021-05-07 10:45:00,2021-05-07 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 10:15:00,2021-05-07 11:15:00,2021-05-07 11:00:00,176.5,1,2021-05-07 21:15:00,11.688278472981672,applied,2392.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 10:30:00,2021-05-07 11:30:00,2021-05-07 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 10:45:00,2021-05-07 11:45:00,2021-05-07 11:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 12:30:00,2021-05-07 13:30:00,2021-05-07 13:00:00,176.5,1,2021-05-07 21:15:00,7.217218772823549,applied,1477.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 12:45:00,2021-05-07 13:45:00,2021-05-07 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 13:30:00,2021-05-07 14:30:00,2021-05-07 14:00:00,176.5,1,2021-05-07 21:15:00,5.02810976116143,applied,1029.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 13:45:00,2021-05-07 14:45:00,2021-05-07 14:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 14:30:00,2021-05-07 15:30:00,2021-05-07 15:00:00,176.5,1,2021-05-07 20:15:00,6.489144570284139,applied,1328.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-07 14:45:00,2021-05-07 15:45:00,2021-05-07 15:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 08:30:00,2021-05-09 09:30:00,2021-05-09 09:00:00,176.5,1,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 08:45:00,2021-05-09 09:45:00,2021-05-09 09:00:00,176.5,2,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 09:30:00,2021-05-09 10:30:00,2021-05-09 10:00:00,176.5,1,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 09:45:00,2021-05-09 10:45:00,2021-05-09 10:00:00,176.5,2,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 10:15:00,2021-05-09 11:15:00,2021-05-09 11:00:00,176.5,1,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 10:30:00,2021-05-09 11:30:00,2021-05-09 11:00:00,176.5,2,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 10:45:00,2021-05-09 11:45:00,2021-05-09 11:00:00,176.5,3,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 12:15:00,2021-05-09 13:15:00,2021-05-09 13:00:00,176.5,1,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 12:30:00,2021-05-09 13:30:00,2021-05-09 13:00:00,176.5,2,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 12:45:00,2021-05-09 13:45:00,2021-05-09 13:00:00,176.5,3,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 13:15:00,2021-05-09 14:15:00,2021-05-09 14:00:00,176.5,1,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 13:30:00,2021-05-09 14:30:00,2021-05-09 14:00:00,176.5,2,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-09 13:45:00,2021-05-09 14:45:00,2021-05-09 14:00:00,176.5,3,,,invalid_observed_source_production,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 07:45:00,2021-05-10 08:45:00,2021-05-10 08:00:00,176.5,1,2021-05-10 21:15:00,4.089920184734807,applied,837.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 08:15:00,2021-05-10 09:15:00,2021-05-10 09:00:00,176.5,1,2021-05-10 21:15:00,4.876631235800882,applied,998.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 08:30:00,2021-05-10 09:30:00,2021-05-10 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 08:45:00,2021-05-10 09:45:00,2021-05-10 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 09:30:00,2021-05-10 10:30:00,2021-05-10 10:00:00,176.5,1,2021-05-10 21:15:00,3.068661739562078,applied,628.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 09:45:00,2021-05-10 10:45:00,2021-05-10 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 10:15:00,2021-05-10 11:15:00,2021-05-10 11:00:00,176.5,1,2021-05-10 21:15:00,7.285628429437991,applied,1491.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 10:30:00,2021-05-10 11:30:00,2021-05-10 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 10:45:00,2021-05-10 11:45:00,2021-05-10 11:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 12:15:00,2021-05-10 13:15:00,2021-05-10 13:00:00,176.5,1,2021-05-10 21:15:00,4.490605316333677,applied,919.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 12:30:00,2021-05-10 13:30:00,2021-05-10 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 12:45:00,2021-05-10 13:45:00,2021-05-10 13:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-10 13:45:00,2021-05-10 14:45:00,2021-05-10 14:00:00,176.5,1,2021-05-10 21:15:00,8.873709743701804,applied,1816.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 07:15:00,2021-05-11 08:15:00,2021-05-11 08:00:00,176.5,1,2021-05-11 21:15:00,3.1126393759570754,applied,637.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 07:30:00,2021-05-11 08:30:00,2021-05-11 08:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 07:45:00,2021-05-11 08:45:00,2021-05-11 08:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 08:15:00,2021-05-11 09:15:00,2021-05-11 09:00:00,176.5,1,2021-05-11 21:15:00,7.534835035676311,applied,1542.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 08:30:00,2021-05-11 09:30:00,2021-05-11 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 08:45:00,2021-05-11 09:45:00,2021-05-11 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 09:30:00,2021-05-11 10:30:00,2021-05-11 10:00:00,176.5,1,2021-05-11 21:15:00,7.192786752604106,applied,1472.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 09:45:00,2021-05-11 10:45:00,2021-05-11 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 10:15:00,2021-05-11 11:15:00,2021-05-11 11:00:00,176.5,1,2021-05-11 21:15:00,7.251423601130769,applied,1484.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 10:30:00,2021-05-11 11:30:00,2021-05-11 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 10:45:00,2021-05-11 11:45:00,2021-05-11 11:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 12:15:00,2021-05-11 13:15:00,2021-05-11 13:00:00,176.5,1,2021-05-11 21:15:00,12.13294124097554,applied,2483.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 12:30:00,2021-05-11 13:30:00,2021-05-11 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 12:45:00,2021-05-11 13:45:00,2021-05-11 13:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 13:45:00,2021-05-11 14:45:00,2021-05-11 14:00:00,176.5,1,2021-05-11 21:45:00,15.055010859220957,applied,3081.0,2.0,1.25,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 14:30:00,2021-05-11 15:30:00,2021-05-11 15:00:00,176.5,1,2021-05-11 20:15:00,3.9433280634181473,applied,807.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-11 14:45:00,2021-05-11 15:45:00,2021-05-11 15:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 07:45:00,2021-05-12 08:45:00,2021-05-12 08:00:00,176.5,1,2021-05-12 21:15:00,3.3765051943270628,applied,691.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 08:15:00,2021-05-12 09:15:00,2021-05-12 09:00:00,176.5,1,2021-05-12 21:15:00,3.4986652954242796,applied,716.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 08:30:00,2021-05-12 09:30:00,2021-05-12 09:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 08:45:00,2021-05-12 09:45:00,2021-05-12 09:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 09:30:00,2021-05-12 10:30:00,2021-05-12 10:00:00,176.5,1,2021-05-12 21:15:00,4.598106205299228,applied,941.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 09:45:00,2021-05-12 10:45:00,2021-05-12 10:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 10:15:00,2021-05-12 11:15:00,2021-05-12 11:00:00,176.5,1,2021-05-12 21:15:00,4.651856649782003,applied,952.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 10:30:00,2021-05-12 11:30:00,2021-05-12 11:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 10:45:00,2021-05-12 11:45:00,2021-05-12 11:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 12:15:00,2021-05-12 13:15:00,2021-05-12 13:00:00,176.5,1,2021-05-12 21:15:00,8.893255359877358,applied,1820.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 12:30:00,2021-05-12 13:30:00,2021-05-12 13:00:00,176.5,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 12:45:00,2021-05-12 13:45:00,2021-05-12 13:00:00,176.5,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 13:45:00,2021-05-12 14:45:00,2021-05-12 14:00:00,176.5,1,2021-05-12 21:15:00,7.290514833481879,applied,1492.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,0,2021-05-12 14:45:00,2021-05-12 15:45:00,2021-05-12 15:00:00,176.5,1,2021-05-12 20:15:00,5.643796670691401,applied,1155.0,3.0,2.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 07:30:00,2021-05-31 08:30:00,2021-05-31 08:00:00,177.0,1,2021-05-31 21:15:00,3.1091355898082504,applied,697.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 07:45:00,2021-05-31 08:45:00,2021-05-31 08:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 08:15:00,2021-05-31 09:15:00,2021-05-31 09:00:00,177.0,1,2021-05-31 21:15:00,4.019126494142372,applied,901.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 08:30:00,2021-05-31 09:30:00,2021-05-31 09:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 08:45:00,2021-05-31 09:45:00,2021-05-31 09:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 10:45:00,2021-05-31 11:45:00,2021-05-31 11:00:00,177.0,1,2021-05-31 21:15:00,5.700825371269647,applied,1278.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 12:15:00,2021-05-31 13:15:00,2021-05-31 13:00:00,177.0,1,2021-05-31 21:15:00,2.886098603451848,applied,647.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 12:30:00,2021-05-31 13:30:00,2021-05-31 13:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 12:45:00,2021-05-31 13:45:00,2021-05-31 13:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 13:30:00,2021-05-31 14:30:00,2021-05-31 14:00:00,177.0,1,2021-05-31 21:15:00,3.5953562200652076,applied,806.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-05-31 13:45:00,2021-05-31 14:45:00,2021-05-31 14:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-06-01 07:30:00,2021-06-01 08:30:00,2021-06-01 08:00:00,177.0,1,2021-06-01 21:15:00,6.771402905780379,applied,1518.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-06-01 07:45:00,2021-06-01 08:45:00,2021-06-01 08:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-06-01 08:15:00,2021-06-01 09:15:00,2021-06-01 09:00:00,177.0,1,2021-06-01 21:15:00,4.3090745764056955,applied,966.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-06-01 08:30:00,2021-06-01 09:30:00,2021-06-01 09:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-06-01 08:45:00,2021-06-01 09:45:00,2021-06-01 09:00:00,177.0,3,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-06-01 09:30:00,2021-06-01 10:30:00,2021-06-01 10:00:00,177.0,1,2021-06-01 21:15:00,3.1894289048965554,applied,715.0,2.0,1.75,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
D,0.2,15,1,2021-06-01 09:45:00,2021-06-01 10:45:00,2021-06-01 10:00:00,177.0,2,,,duplicate_after_applied,,,,사후 관측 생산량 기반 사후 가정 시나리오,partial_month_development_oof
