scenario,fraction,prep_minutes,fold,origin,target_time,source_start,tau,eligible_alert_order_for_source,destination_start,delta_per_interval,status,observed_production,source_weight,destination_weight,alarm_source,horizon,scenario_label
D,0.2,60,0,2021-04-23 12:15:00,2021-04-23 16:15:00,2021-04-23 16:00:00,176.0,1.0,2021-04-23 20:15:00,8.501186650280045,applied,1743.0,3.0,2.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 04:15:00,2021-04-24 08:15:00,2021-04-24 08:00:00,176.0,1.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 04:30:00,2021-04-24 08:30:00,2021-04-24 08:00:00,176.0,2.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 04:45:00,2021-04-24 08:45:00,2021-04-24 08:00:00,176.0,3.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 05:15:00,2021-04-24 09:15:00,2021-04-24 09:00:00,176.0,1.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 05:45:00,2021-04-24 09:45:00,2021-04-24 09:00:00,176.0,2.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 06:00:00,2021-04-24 10:00:00,2021-04-24 09:00:00,176.0,3.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 06:15:00,2021-04-24 10:15:00,2021-04-24 10:00:00,176.0,1.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 06:30:00,2021-04-24 10:30:00,2021-04-24 10:00:00,176.0,2.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 06:45:00,2021-04-24 10:45:00,2021-04-24 10:00:00,176.0,3.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 07:00:00,2021-04-24 11:00:00,2021-04-24 10:00:00,176.0,4.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 07:15:00,2021-04-24 11:15:00,2021-04-24 11:00:00,176.0,1.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 07:30:00,2021-04-24 11:30:00,2021-04-24 11:00:00,176.0,2.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-24 07:45:00,2021-04-24 11:45:00,2021-04-24 11:00:00,176.0,3.0,,,invalid_observed_source_production,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 04:15:00,2021-04-26 08:15:00,2021-04-26 08:00:00,176.0,1.0,2021-04-26 21:15:00,2.799587571578168,applied,574.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 04:30:00,2021-04-26 08:30:00,2021-04-26 08:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 04:45:00,2021-04-26 08:45:00,2021-04-26 08:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 05:00:00,2021-04-26 09:00:00,2021-04-26 08:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 05:15:00,2021-04-26 09:15:00,2021-04-26 09:00:00,176.0,1.0,2021-04-26 21:15:00,5.062668814108255,applied,1038.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 05:30:00,2021-04-26 09:30:00,2021-04-26 09:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 05:45:00,2021-04-26 09:45:00,2021-04-26 09:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 06:00:00,2021-04-26 10:00:00,2021-04-26 09:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 06:15:00,2021-04-26 10:15:00,2021-04-26 10:00:00,176.0,1.0,2021-04-26 21:15:00,1.770470885858667,applied,363.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 06:30:00,2021-04-26 10:30:00,2021-04-26 10:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 06:45:00,2021-04-26 10:45:00,2021-04-26 10:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 07:00:00,2021-04-26 11:00:00,2021-04-26 10:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 07:15:00,2021-04-26 11:15:00,2021-04-26 11:00:00,176.0,1.0,2021-04-26 21:15:00,4.60419976928535,applied,944.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 07:30:00,2021-04-26 11:30:00,2021-04-26 11:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 07:45:00,2021-04-26 11:45:00,2021-04-26 11:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 08:00:00,2021-04-26 12:00:00,2021-04-26 11:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 09:15:00,2021-04-26 13:15:00,2021-04-26 13:00:00,176.0,1.0,2021-04-26 21:15:00,11.047153048126395,applied,2265.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 09:30:00,2021-04-26 13:30:00,2021-04-26 13:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 09:45:00,2021-04-26 13:45:00,2021-04-26 13:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 10:00:00,2021-04-26 14:00:00,2021-04-26 13:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 10:15:00,2021-04-26 14:15:00,2021-04-26 14:00:00,176.0,1.0,2021-04-26 21:15:00,3.960392174427652,applied,812.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 10:30:00,2021-04-26 14:30:00,2021-04-26 14:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 10:45:00,2021-04-26 14:45:00,2021-04-26 14:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 11:00:00,2021-04-26 15:00:00,2021-04-26 14:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 11:30:00,2021-04-26 15:30:00,2021-04-26 15:00:00,176.0,1.0,2021-04-26 20:15:00,1.770470885858667,applied,363.0,3.0,2.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 11:45:00,2021-04-26 15:45:00,2021-04-26 15:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-26 12:00:00,2021-04-26 16:00:00,2021-04-26 15:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 04:15:00,2021-04-27 08:15:00,2021-04-27 08:00:00,176.0,1.0,2021-04-27 21:15:00,4.87245293380939,applied,999.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 04:30:00,2021-04-27 08:30:00,2021-04-27 08:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 04:45:00,2021-04-27 08:45:00,2021-04-27 08:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 05:00:00,2021-04-27 09:00:00,2021-04-27 08:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 05:15:00,2021-04-27 09:15:00,2021-04-27 09:00:00,176.0,1.0,2021-04-27 21:15:00,3.3409712308903226,applied,685.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 05:30:00,2021-04-27 09:30:00,2021-04-27 09:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 05:45:00,2021-04-27 09:45:00,2021-04-27 09:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 06:00:00,2021-04-27 10:00:00,2021-04-27 09:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 06:15:00,2021-04-27 10:15:00,2021-04-27 10:00:00,176.0,1.0,2021-04-27 21:15:00,7.579371230370161,applied,1554.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 06:30:00,2021-04-27 10:30:00,2021-04-27 10:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 06:45:00,2021-04-27 10:45:00,2021-04-27 10:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 07:00:00,2021-04-27 11:00:00,2021-04-27 10:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 07:15:00,2021-04-27 11:15:00,2021-04-27 11:00:00,176.0,1.0,2021-04-27 21:15:00,7.179430148716138,applied,1472.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 07:30:00,2021-04-27 11:30:00,2021-04-27 11:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 07:45:00,2021-04-27 11:45:00,2021-04-27 11:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 08:00:00,2021-04-27 12:00:00,2021-04-27 11:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 09:15:00,2021-04-27 13:15:00,2021-04-27 13:00:00,176.0,1.0,2021-04-27 21:15:00,7.257467432941313,applied,1488.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 09:30:00,2021-04-27 13:30:00,2021-04-27 13:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 09:45:00,2021-04-27 13:45:00,2021-04-27 13:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 10:00:00,2021-04-27 14:00:00,2021-04-27 13:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 10:30:00,2021-04-27 14:30:00,2021-04-27 14:00:00,176.0,1.0,2021-04-27 21:15:00,30.678407361022085,applied,6290.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 10:45:00,2021-04-27 14:45:00,2021-04-27 14:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 11:00:00,2021-04-27 15:00:00,2021-04-27 14:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 11:30:00,2021-04-27 15:30:00,2021-04-27 15:00:00,176.0,1.0,2021-04-27 20:15:00,4.331069274497235,applied,888.0,3.0,2.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 11:45:00,2021-04-27 15:45:00,2021-04-27 15:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 12:00:00,2021-04-27 16:00:00,2021-04-27 15:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-27 14:00:00,2021-04-27 18:00:00,2021-04-27 17:00:00,176.0,1.0,2021-04-27 20:15:00,4.760274337735701,applied,976.0,3.0,2.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 04:15:00,2021-04-28 08:15:00,2021-04-28 08:00:00,176.0,1.0,2021-04-28 21:15:00,1.2047005752261455,applied,247.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 04:30:00,2021-04-28 08:30:00,2021-04-28 08:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 04:45:00,2021-04-28 08:45:00,2021-04-28 08:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 05:00:00,2021-04-28 09:00:00,2021-04-28 08:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 05:15:00,2021-04-28 09:15:00,2021-04-28 09:00:00,176.0,1.0,2021-04-28 21:15:00,7.979312312024186,applied,1636.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 05:45:00,2021-04-28 09:45:00,2021-04-28 09:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 06:00:00,2021-04-28 10:00:00,2021-04-28 09:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 06:30:00,2021-04-28 10:30:00,2021-04-28 10:00:00,176.0,1.0,2021-04-28 21:15:00,2.2484492517378665,applied,461.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 06:45:00,2021-04-28 10:45:00,2021-04-28 10:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 07:00:00,2021-04-28 11:00:00,2021-04-28 10:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 07:15:00,2021-04-28 11:15:00,2021-04-28 11:00:00,176.0,1.0,2021-04-28 21:15:00,5.7552497116066865,applied,1180.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 07:30:00,2021-04-28 11:30:00,2021-04-28 11:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 07:45:00,2021-04-28 11:45:00,2021-04-28 11:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 08:00:00,2021-04-28 12:00:00,2021-04-28 11:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 09:15:00,2021-04-28 13:15:00,2021-04-28 13:00:00,176.0,1.0,2021-04-28 21:15:00,11.28126490080192,applied,2313.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 09:30:00,2021-04-28 13:30:00,2021-04-28 13:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 09:45:00,2021-04-28 13:45:00,2021-04-28 13:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 10:00:00,2021-04-28 14:00:00,2021-04-28 13:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 10:15:00,2021-04-28 14:15:00,2021-04-28 14:00:00,176.0,1.0,2021-04-28 21:15:00,15.358713001567336,applied,3149.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 10:30:00,2021-04-28 14:30:00,2021-04-28 14:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 10:45:00,2021-04-28 14:45:00,2021-04-28 14:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 11:00:00,2021-04-28 15:00:00,2021-04-28 14:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 11:45:00,2021-04-28 15:45:00,2021-04-28 15:00:00,176.0,1.0,2021-04-28 20:15:00,4.584690448229056,applied,940.0,3.0,2.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 12:00:00,2021-04-28 16:00:00,2021-04-28 15:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 12:15:00,2021-04-28 16:15:00,2021-04-28 16:00:00,176.0,1.0,2021-04-28 20:15:00,15.25141173575772,applied,3127.0,3.0,2.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-28 12:30:00,2021-04-28 16:30:00,2021-04-28 16:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-29 04:15:00,2021-04-29 08:15:00,2021-04-29 08:00:00,176.0,1.0,2021-04-29 21:15:00,4.2042586876313255,applied,862.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-29 04:30:00,2021-04-29 08:30:00,2021-04-29 08:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-29 04:45:00,2021-04-29 08:45:00,2021-04-29 08:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-29 05:00:00,2021-04-29 09:00:00,2021-04-29 08:00:00,176.0,4.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-29 05:15:00,2021-04-29 09:15:00,2021-04-29 09:00:00,176.0,1.0,2021-04-29 21:15:00,4.160362715254664,applied,853.0,2.0,1.75,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-29 05:45:00,2021-04-29 09:45:00,2021-04-29 09:00:00,176.0,2.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
D,0.2,60,0,2021-04-29 06:00:00,2021-04-29 10:00:00,2021-04-29 09:00:00,176.0,3.0,,,duplicate_after_applied,,,,original_operational,16,사후 관측 생산량 기반 가정 시나리오
